,title,isbn,booktype,author,rating,ratingCount,reviewCount,year,genres
4329,Affinity,9781573228732,books.book,https://www.goodreads.com/author/show/25334.Sarah_Waters,3.73,19865,1442,1999,historical|historical-fiction|fiction|lgbt|historical|gothic|mystery
4330,"The Salmon of Doubt (Dirk Gently, #3)",9780345455291,books.book,https://www.goodreads.com/author/show/4.Douglas_Adams,3.92,24671,927,2002,science-fiction|fiction|humor|fantasy
4331,Jackdaws,9780451219596,books.book,https://www.goodreads.com/author/show/3447.Ken_Follett,3.96,25186,1167,2001,historical|historical-fiction|fiction|thriller|historical|war
4332,The Pilgrimage,9780722534878,books.book,https://www.goodreads.com/author/show/566.Paulo_Coelho,3.65,42006,1778,1987,fiction|philosophy|spirituality
4333,The Poetic Edda,9780292764996,books.book,https://www.goodreads.com/author/show/13879.Snorri_Sturluson,4.26,6428,294,1250,poetry|fantasy|mythology|classics|history|historical|medieval
4334,com نسيان,9789953891224,books.book,https://www.goodreads.com/author/show/2993185.Ahlam_Mosteghanemi,3.70,27083,2459,2009,novels|romance|feminism|self-help|fiction|literature|love|unfinished|northern-africa|algeria|contemporary
4335,"Stealing Phoenix (Benedicts, #2)",9780192756589,books.book,https://www.goodreads.com/author/show/4042181.Joss_Stirling,4.26,9219,719,2011,young-adult|fantasy|romance|fantasy|paranormal
4336,"Into the Gauntlet (The 39 Clues, #10)",9780545060509,books.book,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,3.95,58897,896,2010,mystery|adventure|young-adult|fiction
4337,Le Petit Nicolas,9782070364237,books.book,https://www.goodreads.com/author/show/1041311.Ren_Goscinny,4.13,34103,624,1959,cultural|france|childrens|fiction|classics|humor|european-literature|french-literature|short-stories|academic|school|humor|funny|young-adult
4338,"The Unwanteds (Unwanteds, #1)",9781442407688,books.book,https://www.goodreads.com/author/show/767547.Lisa_McMann,4.10,23882,2745,2011,fantasy|childrens|middle-grade|young-adult|science-fiction|dystopia|fantasy|magic|fiction
4339,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",9781551929767,books.book,https://www.goodreads.com/author/show/1077326.J_K_Rowling,4.62,2358570,59911,2007,fantasy|young-adult|fiction
4340,A House for Mr Biswas,9780330487191,books.book,https://www.goodreads.com/author/show/3989.V_S_Naipaul,3.82,17013,884,1961,fiction|classics|literature|cultural|india|novels
4341,"Princess in Love (The Princess Diaries, #3)",9780064472807,books.book,https://www.goodreads.com/author/show/11654.Meg_Cabot,3.77,46643,1339,2001,young-adult|romance|womens-fiction|chick-lit|contemporary|fiction
4342,"Warriors Box Set (Warriors, #1-6)",9780061477935,books.book,https://www.goodreads.com/author/show/27498.Erin_Hunter,4.57,5090,152,2005,fantasy|animals|animals|cats|childrens|fiction|young-adult|childrens|middle-grade|adventure|animals|animal-fiction|romance
4343,"The Reckoning (Welsh Princes, #3)",9780345378880,books.book,https://www.goodreads.com/author/show/24655.Sharon_Kay_Penman,4.44,7921,300,1991,historical|historical-fiction|fiction|historical|historical|medieval|european-literature|british-literature|literature|13th-century|romance|novels|history|medieval-history|fantasy
4344,"Shards of Honour (Vorkosigan Saga, #1)",9780743468428,books.book,https://www.goodreads.com/author/show/16094.Lois_McMaster_Bujold,4.11,26095,1623,1986,science-fiction|fiction|space|space-opera|romance
4345,"When the Wind Blows (When the Wind Blows, #1)",9780446676434,books.book,https://www.goodreads.com/author/show/3780.James_Patterson,3.92,44471,1513,1998,mystery|fiction|thriller|fantasy
4346,Battlefield of the Mind,9780446691093,books.book,https://www.goodreads.com/author/show/8352.Joyce_Meyer,4.34,51866,1183,1995,christian|non-fiction|self-help|spirituality|religion|faith|religion|christian|christian-living|religion|christianity|christian|christian-non-fiction|inspirational
4347,Sins of the Night (Dark-Hunter #7),9780312934323,books.book,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon,4.18,32730,946,2005,romance|paranormal-romance|fantasy|paranormal|romance|fantasy|paranormal|vampires
4348,Rembulan Tenggelam Di Wajahmu,9793858133,books.book,https://www.goodreads.com/author/show/838768.Tere_Liye,4.28,8245,772,2009,novels|fiction|asian-literature|indonesian-literature|romance
4349,Where Things Come Back,9781442413337,books.book,https://www.goodreads.com/author/show/4113638.John_Corey_Whaley,3.81,19145,3018,2011,young-adult|contemporary|fiction|realistic-fiction|mystery
4350,"The Chemistry of Death (David Hunter, #1)",9780385340045,books.book,https://www.goodreads.com/author/show/26024.Simon_Beckett,4.10,15407,894,2006,thriller|mystery|crime|mystery|fiction
4351,A Briefer History of Time,9780553804362,books.book,https://www.goodreads.com/author/show/1401.Stephen_Hawking,4.21,27453,1166,2005,science|non-fiction|science|physics|history|science|astronomy
4352,The Sandman,9781401201135,books.book,https://www.goodreads.com/author/show/1221698.Neil_Gaiman,4.34,23441,725,2003,sequential-art|graphic-novels|sequential-art|comics|fantasy|fiction|graphic-novels-comics
4353,"Accordance (Significance, #2)",null,books.book,https://www.goodreads.com/author/show/4951964.Shelly_Crane,4.27,27051,1079,2011,fantasy|paranormal|young-adult|romance|fantasy|romance|paranormal-romance
4354,"The Calling (Darkness Rising, #2)",9780061797057,books.book,https://www.goodreads.com/author/show/7581.Kelley_Armstrong,4.10,29850,1833,2012,young-adult|fantasy|paranormal|fantasy|fantasy|urban-fantasy|fantasy|supernatural
4355,Letters from a Stoic,9780140442106,books.book,https://www.goodreads.com/author/show/4918776.Seneca,4.32,15814,684,65,philosophy|non-fiction|classics|history
4356,Waiting for the Barbarians,9780140283358,books.book,https://www.goodreads.com/author/show/4128.J_M_Coetzee,3.93,22337,1573,1980,fiction|cultural|africa|classics|novels|literature|southern-africa|south-africa
4357,The Woman Who Walked Into Doors,9780140255126,books.book,https://www.goodreads.com/author/show/10108.Roddy_Doyle,3.84,8477,581,1996,fiction|cultural|ireland|european-literature|irish-literature|contemporary|literary-fiction|novels|sociology|abuse|literature|academic|school|literature|20th-century
4358,Ghost Soldiers,9780385495653,books.book,https://www.goodreads.com/author/show/54521.Hampton_Sides,4.20,28675,1328,2001,history|non-fiction|war|world-war-ii|war|war|military-fiction
4359,"Paladin of Souls (World of the Five Gods, #2)",9780380818617,books.book,https://www.goodreads.com/author/show/16094.Lois_McMaster_Bujold,4.15,20101,1082,2003,fantasy|fiction|science-fiction-fantasy
4360,Lizard Music,9780440413196,books.book,https://www.goodreads.com/author/show/20575.Daniel_Pinkwater,4.15,1810,210,1976,fantasy|young-adult|fiction|childrens
4361,"Seduce Me at Sunrise (The Hathaways, #2)",9780312949815,books.book,https://www.goodreads.com/author/show/27847.Lisa_Kleypas,4.10,28187,1592,2008,romance|historical-romance|romance|historical|historical|historical-fiction|historical|regency
4362,Illuminations,9780811201841,books.book,https://www.goodreads.com/author/show/72605.Arthur_Rimbaud,4.37,9606,267,1875,poetry|classics|european-literature|french-literature|cultural|france|literature|literature|19th-century
4363,The Night Watch,9781594482304,books.book,https://www.goodreads.com/author/show/25334.Sarah_Waters,3.69,21756,1805,2006,historical|historical-fiction|fiction|lgbt|historical|glbt|queer
4364,Hey Nostradamus!,9781582344157,books.book,https://www.goodreads.com/author/show/1886.Douglas_Coupland,3.71,17868,673,2003,fiction|cultural|canada|contemporary|novels
4365,"Skinwalker (Jane Yellowrock, #1)",9780451462800,books.book,https://www.goodreads.com/author/show/234115.Faith_Hunter,3.90,29970,1860,2009,fantasy|urban-fantasy|fantasy|fantasy|paranormal|paranormal|vampires|paranormal|shapeshifters
4366,"Damned (Damned, #1)",9780385671101,books.book,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,3.38,44104,3659,2011,fiction|fantasy|horror|humor
4367,A Street Cat Named Bob,9781444737097,books.book,https://www.goodreads.com/author/show/5828897.James_Bowen,3.97,36084,4340,2012,non-fiction|animals|biography|animals|cats|autobiography|memoir
4368,"Heir Apparent (Rasmussem Corporation, #2)",9780152051259,books.book,https://www.goodreads.com/author/show/13014.Vivian_Vande_Velde,4.10,9443,716,2002,fantasy|young-adult|science-fiction|fiction|adventure
4369,Water Music,9780140065503,books.book,https://www.goodreads.com/author/show/1064072.T_Coraghessan_Boyle,4.17,3773,256,1981,fiction|historical|historical-fiction|cultural|africa|adventure|literature
4370,"Among the Barons (Shadow Children, #4)",9780689839108,books.book,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,4.09,19687,703,2003,young-adult|science-fiction|dystopia|science-fiction|fiction
4371,"Behemoth (Leviathan, #2)",9781416971757,books.book,https://www.goodreads.com/author/show/13957.Scott_Westerfeld,4.18,35364,2618,2010,science-fiction|steampunk|young-adult|fantasy|science-fiction|historical|historical-fiction
4372,Dirt Music,9780330490269,books.book,https://www.goodreads.com/author/show/19929.Tim_Winton,3.85,10612,667,2002,fiction|cultural|australia|literature|contemporary|literary-fiction|novels|book-club|romance|audiobook|literature|21st-century
4373,The Complete Works of H.P. Lovecraft,null,books.book,https://www.goodreads.com/author/show/9494.H_P_Lovecraft,4.35,13196,327,1978,horror|fiction|classics|fantasy|short-stories|science-fiction|science-fiction-fantasy|anthologies|horror|lovecraftian|literature
4374,Presumed Innocent (Kindle County Legal Thriller #1),9780446350983,books.book,https://www.goodreads.com/author/show/2749.Scott_Turow,4.10,100857,1353,1986,mystery|fiction|thriller|mystery|crime|thriller|legal-thriller|thriller|mystery-thriller|suspense
4375,"Tintin in Tibet (Tintin, #20)",9781405208192,books.book,https://www.goodreads.com/author/show/2802356.Herg_,4.22,13502,377,1958,sequential-art|comics|sequential-art|graphic-novels|adventure|sequential-art|bande-dessin%C3%A9e|fiction
4376,The Pilot's Wife,9780316601955,books.book,https://www.goodreads.com/author/show/3530.Anita_Shreve,3.52,83254,4297,1998,fiction|womens-fiction|chick-lit|mystery
4377,"Forever Princess (The Princess Diaries, #10)",9780061232923,books.book,https://www.goodreads.com/author/show/11654.Meg_Cabot,4.09,32677,1159,2008,young-adult|romance|womens-fiction|chick-lit|contemporary
4378,"One False Note (The 39 Clues, #2)",9780545060424,books.book,https://www.goodreads.com/author/show/2130.Gordon_Korman,3.89,47684,1662,2008,mystery|adventure|young-adult|fiction|childrens|middle-grade
4379,"Crush (Crush, #1)",null,books.book,https://www.goodreads.com/author/show/3297510.Lacey_Weatherford,3.96,23084,1316,2012,romance|young-adult|contemporary|new-adult
4380,The Deptford Trilogy,9780140118599,books.book,https://www.goodreads.com/author/show/23129.Robertson_Davies,4.31,7342,361,1975,fiction|fantasy|cultural|canada
4381,"Persepolis 2 (Persepolis, #2)",9780375714665,books.book,https://www.goodreads.com/author/show/6238.Marjane_Satrapi,4.25,56485,2394,2001,sequential-art|graphic-novels|non-fiction|sequential-art|comics|autobiography|memoir|biography
4382,Sabbath's Theater,9780679772590,books.book,https://www.goodreads.com/author/show/463.Philip_Roth,3.85,8040,605,1995,fiction|literature|american|literature
4383,The Enchanted April,null,books.book,https://www.goodreads.com/author/show/2098.Elizabeth_von_Arnim,3.94,14407,2147,1922,fiction|classics|cultural|italy|historical|historical-fiction|romance
4384,This is Where I Leave You,9780525951278,books.book,https://www.goodreads.com/author/show/26163.Jonathan_Tropper,3.89,124944,11702,2009,fiction|humor|contemporary
4385,The Feynman Lectures on Physics,9780805390452,books.book,https://www.goodreads.com/author/show/1429989.Richard_P_Feynman,4.60,6514,126,1964,science|science|physics|non-fiction|reference|textbooks
4386,The Boys from Brazil,9780394402673,books.book,https://www.goodreads.com/author/show/8050.Ira_Levin,4.06,31659,736,1976,fiction|thriller|mystery|suspense|horror|drama|science-fiction|historical|historical-fiction|mystery|crime|novels
4387,"The Will (Magdalene, #1)",9781311349538,books.book,https://www.goodreads.com/author/show/2958084.Kristen_Ashley,4.29,25689,2789,2014,romance|romance|contemporary-romance|contemporary
4388,"Reaper's Property (Reapers MC, #1)",null,books.book,https://www.goodreads.com/author/show/223343.Joanna_Wylde,4.11,51143,3603,2013,romance|adult-fiction|erotica|contemporary|romance|contemporary-romance|adult|romance|erotic-romance|dark|sociology|abuse|transport|motorcycle|romance|m-f-romance
4389,Precious Bane,9780268015381,books.book,https://www.goodreads.com/author/show/5515884.Mary_Webb,4.23,2239,445,1924,classics|fiction|historical|historical-fiction|romance
4390,The Tibetan Book of Living and Dying,9780062508348,books.book,https://www.goodreads.com/author/show/60281.Sogyal_Rinpoche,4.21,22193,607,1992,philosophy|non-fiction|spirituality|religion|buddhism|religion
4391,Keeping Faith,9780060878061,books.book,https://www.goodreads.com/author/show/7128.Jodi_Picoult,3.80,74937,3643,1999,fiction|womens-fiction|chick-lit|contemporary|drama
4392,"How to Train Your Dragon (How to Train Your Dragon, #1)",9780316737371,books.book,https://www.goodreads.com/author/show/23894.Cressida_Cowell,3.88,32743,3858,2003,fantasy|fantasy|dragons|childrens|fiction|childrens|middle-grade
4393,A Piece of Cake,9781400052295,books.book,https://www.goodreads.com/author/show/114656.Cupcake_Brown,4.18,24510,2190,2006,non-fiction|autobiography|memoir|biography
4394,The Water is Wide,9780553381573,books.book,https://www.goodreads.com/author/show/6942.Pat_Conroy,4.11,18293,1368,1972,autobiography|memoir|non-fiction|biography|education
4395,"In the Shadow of Young Girls in Flower (In Search of Lost Time, #2)",9780143039075,books.book,https://www.goodreads.com/author/show/233619.Marcel_Proust,4.40,8915,688,1913,fiction|classics|cultural|france|european-literature|french-literature|literature
4396,"Icefire (The Last Dragon Chronicles, #2)",9780439672467,books.book,https://www.goodreads.com/author/show/179712.Chris_d_Lacey,3.91,23102,640,2003,fantasy|fantasy|dragons|young-adult|fiction
4397,"Through a Glass, Darkly",9781858817699,books.book,https://www.goodreads.com/author/show/1388082.Jostein_Gaarder,3.80,6327,399,1993,fiction|philosophy|young-adult|fantasy|novels
4398,"Howl's Moving Castle (Howl's Moving Castle, #1)",9780061478789,books.book,https://www.goodreads.com/author/show/4260.Diana_Wynne_Jones,4.30,175614,12003,1986,fantasy|young-adult|fiction|romance|fantasy|magic
4399,Sharp Objects,null,books.book,https://www.goodreads.com/author/show/2383.Gillian_Flynn,3.95,535712,38838,2006,mystery|fiction|thriller|mystery|crime|thriller|mystery-thriller
4400,"Other Voices, Other Rooms",9780679745648,books.book,https://www.goodreads.com/author/show/431149.Truman_Capote,3.80,11876,806,1948,fiction|classics|literature|gothic|southern-gothic|lgbt|literature|american
4401,"Lockdown (Escape from Furnace, #1)",9780374324919,books.book,https://www.goodreads.com/author/show/837219.Alexander_Gordon_Smith,4.11,17322,2227,2009,young-adult|horror|science-fiction|dystopia|science-fiction
4402,Nostromo,9780486424521,books.book,https://www.goodreads.com/author/show/3345.Joseph_Conrad,3.82,14467,562,1904,fiction|classics|literature
4403,"The Last Guardian (Artemis Fowl, #8)",9781423161615,books.book,https://www.goodreads.com/author/show/10896.Eoin_Colfer,4.14,47821,2213,2012,fantasy|young-adult|fiction|science-fiction
4404,Warrior of the Light,9780060527983,books.book,https://www.goodreads.com/author/show/566.Paulo_Coelho,3.70,27331,1346,1997,fiction|philosophy|spirituality
4405,"Transfer of Power (Mitch Rapp, #3)",9781416516354,books.book,https://www.goodreads.com/author/show/14989.Vince_Flynn,4.31,41120,1893,1999,fiction|thriller|mystery|action|suspense|spy-thriller|espionage|thriller|mystery-thriller|mystery|crime|thriller|spy-thriller|adventure
4406,"Count Zero (Sprawl, #2)",9780441013678,books.book,https://www.goodreads.com/author/show/9226.William_Gibson,4.01,40884,1007,1986,science-fiction|science-fiction|cyberpunk|fiction
4407,Dream Man,9780671019754,books.book,https://www.goodreads.com/author/show/16961.Linda_Howard,4.04,17043,558,1994,romance|romance|romantic-suspense|contemporary|suspense|romance|contemporary-romance|fantasy|paranormal
4408,A History of God,9780517223123,books.book,https://www.goodreads.com/author/show/2637.Karen_Armstrong,3.87,40441,1349,1975,religion|history|non-fiction|philosophy|religion|islam|spirituality
4409,The Legend of Sleepy Hollow,9781582404110,books.book,https://www.goodreads.com/author/show/53498.Bo_Hampton,3.96,45589,402,1993,classics|fiction|horror|fantasy|short-stories|literature|mystery|sequential-art|graphic-novels|gothic|historical|historical-fiction
4410,The Complete Sherlock Holmes,9781593082048,books.book,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,4.47,74431,260,1914,classics|mystery|fiction|short-stories
4411,هيبتا,null,books.book,https://www.goodreads.com/author/show/2994581._,3.77,48524,6057,2014,novels
4412,"Cities of the Plain (The Border Trilogy, #3)",9780679747192,books.book,https://www.goodreads.com/author/show/4178.Cormac_McCarthy,4.09,18342,1052,1998,fiction|westerns|literature|novels|historical|historical-fiction|literature|american|literary-fiction|contemporary|classics|adventure
4413,"The Bartimaeus Trilogy Boxed Set (Bartimaeus, #1-3)",9781423104209,books.book,https://www.goodreads.com/author/show/33467.Jonathan_Stroud,4.42,5369,262,2006,fantasy|young-adult|fiction
4414,Alive,9780380003211,books.book,https://www.goodreads.com/author/show/40311.Piers_Paul_Read,4.10,59264,1153,1974,non-fiction|adventure|history|adventure|survival|biography|travel|autobiography|memoir|biography-memoir|true-story|historical
4415,Fevre Dream,9780553383058,books.book,https://www.goodreads.com/author/show/346732.George_R_R_Martin,3.86,19884,1908,1982,fantasy|horror|paranormal|vampires|fiction|historical|historical-fiction
4416,"The Lost City of Faar (Pendragon, #2)",9780743437325,books.book,https://www.goodreads.com/author/show/74046.D_J_MacHale,4.17,28192,684,2003,fantasy|young-adult|science-fiction
4417,Hell House,9780727860996,books.book,https://www.goodreads.com/author/show/8726.Richard_Matheson,3.79,33223,2041,1971,horror|fiction|fantasy|paranormal|classics|paranormal|ghosts|mystery
4418,"Leviathan Wakes (The Expanse, #1)",9781841499888,books.book,https://www.goodreads.com/author/show/4192148.James_S_A_Corey,4.25,130334,9711,2011,science-fiction|fiction|space|space-opera
4419,"Love Unrehearsed (Love, #2)",null,books.book,https://www.goodreads.com/author/show/3980637.Tina_Reber,4.26,44367,1862,2012,romance|romance|contemporary-romance|contemporary|new-adult|adult
4420,The Broken Wings,9780806501901,books.book,https://www.goodreads.com/author/show/6466154.Kahlil_Gibran,3.92,15240,1802,1912,poetry|fiction|novels|classics
4421,Oscar et la dame rose,9782226135025,books.book,https://www.goodreads.com/author/show/2976._ric_Emmanuel_Schmitt,4.22,23605,1505,2002,fiction|cultural|france|academic|school|contemporary|european-literature|french-literature
4422,"Queen of Sorcery (The Belgariad, #2)",9780345335654,books.book,https://www.goodreads.com/author/show/8732.David_Eddings,4.14,59278,1017,1982,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy
4423,The Gift of Fear,9780747538356,books.book,https://www.goodreads.com/author/show/31933.Gavin_de_Becker,4.21,24505,2791,1997,non-fiction|psychology|self-help|science|crime|true-crime|mystery|crime|sociology|self-help|personal-development|audiobook|reference
4424,Roses,9780446550000,books.book,https://www.goodreads.com/author/show/37140.Leila_Meacham,4.04,13853,2024,2010,historical|historical-fiction|fiction|romance|historical
4425,House,null,books.book,https://www.goodreads.com/author/show/5544.Frank_E_Peretti,3.59,21656,1630,2006,horror|christian-fiction|fiction|christian|thriller
4426,"A Dance with Dragons 2 (A Song of Ice and Fire, #5, Part 2 of 2)",9780007466078,books.book,https://www.goodreads.com/author/show/346732.George_R_R_Martin,4.42,21197,1064,2011,fantasy|fiction
4427,I Kissed Dating Goodbye,9781590521359,books.book,https://www.goodreads.com/author/show/27398.Joshua_Harris,3.59,19209,889,1996,christian|non-fiction|relationships|religion|christianity|christian|christian-living
4428,No Great Mischief,9780375726651,books.book,https://www.goodreads.com/author/show/8878.Alistair_MacLeod,4.02,9537,648,1999,fiction|cultural|canada|historical|historical-fiction|literature|canadian-literature
4429,Cash,9780060727536,books.book,https://www.goodreads.com/author/show/20062.Johnny_Cash,4.07,17659,666,1997,music|biography|non-fiction|autobiography|memoir|biography|autobiography
4430,"Lilith's Brood (Xenogenesis, #1-3)",9780446676106,books.book,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,4.33,12705,941,1987,science-fiction|fiction|fantasy
4431,"Dragondrums (Harper Hall, #3)",9780689860065,books.book,https://www.goodreads.com/author/show/26.Anne_McCaffrey,4.06,30727,549,1979,fantasy|science-fiction|fantasy|dragons|fiction|young-adult
4432,"Sabotaged (The Missing, #3)",9781416954248,books.book,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,3.93,10872,801,2010,science-fiction|young-adult|historical|historical-fiction|science-fiction|time-travel|fantasy
4433,"Forever in Blue (Sisterhood, #4)",9780385729369,books.book,https://www.goodreads.com/author/show/3681.Ann_Brashares,3.81,66068,1810,2007,young-adult|fiction|womens-fiction|chick-lit|contemporary
4434,Knowing God,9780830816507,books.book,https://www.goodreads.com/author/show/1145220.J_I_Packer,4.28,40194,879,1973,religion|theology|christian|religion|christianity|non-fiction|christian|christian-living|religion|faith|religion
4435,Little Men,9781406954364,books.book,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,3.86,47121,1545,1869,classics|fiction|young-adult|historical|historical-fiction
4436,Dream Story,9780141182247,books.book,https://www.goodreads.com/author/show/38658.Arthur_Schnitzler,3.78,8381,464,1926,fiction|classics|european-literature|german-literature|literature
4437,Sentimental Education,9780140447972,books.book,https://www.goodreads.com/author/show/1461.Gustave_Flaubert,3.83,16138,652,1869,classics|fiction|cultural|france|european-literature|french-literature|literature|19th-century
4438,"Taggerung (Redwall, #14)",9780142501542,books.book,https://www.goodreads.com/author/show/5329.Brian_Jacques,4.12,13897,214,2001,fantasy|fiction|young-adult|childrens|animals
4439,The Couple Next Door,9780735221086,books.book,https://www.goodreads.com/author/show/1278320.Shari_Lapena,3.77,234854,19776,2016,mystery|thriller|fiction|thriller|mystery-thriller|suspense
4440,"Lost in a Good Book (Thursday Next, #2)",9780142004036,books.book,https://www.goodreads.com/author/show/4432.Jasper_Fforde,4.14,46619,2643,2002,fantasy|fiction|mystery|humor|science-fiction|writing|books-about-books
4441,"Slide, a Modern Satire on the Excess of Greed",9781608604890,books.book,https://www.goodreads.com/author/show/3161479.Saira_Viola,4.31,49,21,2009,contemporary
4442,"Krew elfów (Saga o Wiedźminie, #3)",9788370540791,books.book,https://www.goodreads.com/author/show/38569.Andrzej_Sapkowski,4.20,49897,2157,1994,fantasy|fiction|european-literature|polish-literature
4443,"Undying (Undying, #1)",9780646572116,books.book,https://www.goodreads.com/author/show/5831594.Bernadette_Azizi,4.11,47,6,2012,magical-realism|fantasy
4444,"Take a Deep Breath - 21 Top Tips for Relaxed, Rewarding and Healthy Life for Stressed Wage Earners",null,books.book,https://www.goodreads.com/author/show/6520851.Michal_Siwiec,4.00,11,0,2012,
4445,As the Matzo Ball Turns,9781937454241,books.book,https://www.goodreads.com/author/show/6114295.Jozef_Rothstein,4.48,29,17,2012,humor
4446,Intermix Nation,null,books.book,https://www.goodreads.com/author/show/6983518.M_P_Attardo,4.15,193,41,2013,science-fiction|dystopia|romance|new-adult|fantasy|young-adult|science-fiction
4447,"All My Life (First Things, #1)",9781484893968,books.book,https://www.goodreads.com/author/show/7054725.Rucy_Ban,3.46,1606,209,2013,new-adult|romance|contemporary|academic|college|romance|contemporary-romance
4448,The Mystery of Revenge (Back Bay Investigation #0),9781625108739,books.book,https://www.goodreads.com/author/show/6978127.G_X_Chen,4.16,75,19,2013,mystery|fiction|thriller|mystery-thriller
4449,"Interview with a Master (Interview with a Master, #1)",null,books.book,https://www.goodreads.com/author/show/7776521.Jason_Luke,3.96,5191,1110,2014,erotica|bdsm|adult-fiction|erotica|romance
4450,A Capitalist in North Korea,9780804844390,books.book,https://www.goodreads.com/author/show/6894841.Felix_Abt,3.64,169,43,2012,non-fiction|cultural|asia|politics|business|autobiography|memoir|biography
4451,Lucky Go Happy,9781496941640,books.book,https://www.goodreads.com/author/show/6406273.Paul_Van_Der_Merwe,4.41,71,19,2014,psychology|self-help|non-fiction
4452,Season of Migration to the North,9780435900663,books.book,https://www.goodreads.com/author/show/70692.Tayeb_Salih,3.71,17285,2226,1966,fiction|cultural|africa|novels|northern-africa|sudan|literature
4453,Poet Anderson ...of Nightmares,9781943272006,books.book,https://www.goodreads.com/author/show/6951730.Tom_DeLonge,4.10,874,184,2015,fantasy|young-adult|horror|science-fiction
4454,The Book of Jubilees,null,books.book,https://www.goodreads.com/author/show/3046553.Eric_M_Black,4.89,9,5,2015,historical|historical-fiction
4455,"Lord of the Shadows (Cirque Du Freak, #11)",9780316156288,books.book,https://www.goodreads.com/author/show/5816.Darren_Shan,4.22,18979,386,2005,fantasy|young-adult|horror|paranormal|vampires|fantasy|paranormal
4456,"Voice of the Gods (Age of the Five, #3)",9780060815929,books.book,https://www.goodreads.com/author/show/15890.Trudi_Canavan,4.08,11459,234,2006,fantasy|fantasy|magic|fiction|fantasy|high-fantasy
4457,"It Had to Be You (Chicago Stars, #1)",9780380776832,books.book,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips,4.03,55261,2103,1994,romance|romance|contemporary-romance|contemporary|sports-and-games|sports|womens-fiction|chick-lit|contemporary-romance|sports-romance
4458,Just Around The Bend,9782954681146,books.book,https://www.goodreads.com/author/show/7376084.Ren_e_Paule,4.49,61,26,2014,philosophy|inspirational|non-fiction|self-help|spirituality
4459,The Millennial Reincarnations,null,books.book,https://www.goodreads.com/author/show/7834076.Daniel_M_Harrison,3.86,37,18,2015,novels|psychology|economics|finance
4460,Asyri,null,books.book,https://www.goodreads.com/author/show/15281604.Robyn_Ellington_Jones,4.33,12,2,2016,
4461,The Golden Scallop (Globiuz #2),9781791384685,books.book,https://www.goodreads.com/author/show/18825671.R_L_Douglas,0.00,0,0,2019,
4462,Equus,9780140260700,books.book,https://www.goodreads.com/author/show/28785.Peter_Shaffer,3.94,17703,579,1973,plays|drama|fiction|classics|plays|theatre
4463,"Something Blue (Darcy & Rachel, #2)",9780312323868,books.book,https://www.goodreads.com/author/show/13370.Emily_Giffin,3.93,194812,6968,2005,womens-fiction|chick-lit|fiction|romance
4464,1/4 جرام,9789771754961,books.book,https://www.goodreads.com/author/show/3306075.Essam_Youssef,4.01,17856,1970,2008,novels|fiction|literature|drama|unfinished|suspense|northern-africa|egypt
4465,Being and Nothingness,9780415278485,books.book,https://www.goodreads.com/author/show/1466.Jean_Paul_Sartre,3.95,24118,369,1943,philosophy|non-fiction|classics|cultural|france
4466,The Real Book of the Dead,9780985785703,books.book,https://www.goodreads.com/author/show/7243654.Collette_Sinclaire,4.20,74,19,2013,
4467,"Stone Cold Touch (The Dark Elements, #2)",null,books.book,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,4.34,26187,3047,2014,fantasy|paranormal|young-adult|fantasy|romance|paranormal|demons|romance|paranormal-romance|new-adult|fantasy|urban-fantasy|fantasy|supernatural|paranormal|angels
4468,"The Hollow Kingdom (The Hollow Kingdom Trilogy, #1)",9780805081084,books.book,https://www.goodreads.com/author/show/82467.Clare_B_Dunkle,4.08,9517,798,2003,fantasy|young-adult|romance|fantasy|magic|fiction|fantasy|fairy-tales
4469,Love Medicine,9780060786465,books.book,https://www.goodreads.com/author/show/9388.Louise_Erdrich,3.99,19779,1360,1984,fiction|historical|historical-fiction|short-stories|novels
4470,The Tenderness of Wolves,9781416540748,books.book,https://www.goodreads.com/author/show/181357.Stef_Penney,3.76,10832,1575,2006,fiction|historical|historical-fiction|mystery|cultural|canada|historical
4471,The Hitchhiker's Guide to the Galaxy,9780330316118,books.book,https://www.goodreads.com/author/show/4.Douglas_Adams,4.51,33130,514,1986,science-fiction|fiction|humor|fantasy
4472,The Line of Beauty,9780739464465,books.book,https://www.goodreads.com/author/show/15543.Alan_Hollinghurst,3.73,20425,1274,2004,fiction|lgbt
4473,"Firebolt (The Dragonian, #1)",null,books.book,https://www.goodreads.com/author/show/7219081.Adrienne_Woods,3.98,7109,793,2013,fantasy|fantasy|dragons|young-adult|romance|fantasy|magic|fantasy|paranormal
